node1	node2	node1_string_id	node2_string_id	weight1	weight2
DAP3	RPS5	9606.ENSP00000357320	9606.ENSP00000472985	0.401	0.4
DNTTIP2	FBLL1	9606.ENSP00000411010	9606.ENSP00000473383	0.401	0.4
EIF6	PPAN	9606.ENSP00000363559	9606.ENSP00000253107	0.401	0.401
EXOSC5	NOL6	9606.ENSP00000221233	9606.ENSP00000297990	0.401	0.4
FBLL1	UTP3	9606.ENSP00000473383	9606.ENSP00000254803	0.401	0.4
FBLL1	NAT10	9606.ENSP00000473383	9606.ENSP00000257829	0.401	0.4
FBLL1	FCF1	9606.ENSP00000473383	9606.ENSP00000344393	0.401	0.4
FBLL1	RPS6	9606.ENSP00000473383	9606.ENSP00000369757	0.401	0.4
FBLL1	NOL10	9606.ENSP00000473383	9606.ENSP00000371101	0.401	0.4
FBLL1	NGDN	9606.ENSP00000473383	9606.ENSP00000386134	0.401	0.4
FBLL1	RPS5	9606.ENSP00000473383	9606.ENSP00000472985	0.401	0.4
FTSJ3	RPL26	9606.ENSP00000396673	9606.ENSP00000463784	0.401	0.4
GCN1L1	RPL26	9606.ENSP00000300648	9606.ENSP00000463784	0.401	0.4
GCN1L1	RPS14	9606.ENSP00000300648	9606.ENSP00000385958	0.401	0.4
GNL3	RPL7A	9606.ENSP00000395772	9606.ENSP00000361076	0.401	0.4
GNL3L	RPL7A	9606.ENSP00000354091	9606.ENSP00000361076	0.401	0.4
HIST2H2BE	ORC1	9606.ENSP00000358151	9606.ENSP00000360623	0.401	0.401
HSPA1B	HSPA5	9606.ENSP00000364801	9606.ENSP00000324173	0.401	0.4
MACROH2A1	RUVBL1	9606.ENSP00000423563	9606.ENSP00000318297	0.401	0.401
MAK16	RPL26	9606.ENSP00000353246	9606.ENSP00000463784	0.401	0.4
MRPL43	RPL13A	9606.ENSP00000339844	9606.ENSP00000375730	0.401	0.4
MRTO4	RPL22	9606.ENSP00000364320	9606.ENSP00000346088	0.401	0.4
MRTO4	RPL26	9606.ENSP00000364320	9606.ENSP00000463784	0.401	0.4
NCBP3	RTCB	9606.ENSP00000373657	9606.ENSP00000216038	0.401	0.4
NIFK	WDR36	9606.ENSP00000285814	9606.ENSP00000423067	0.401	0.4
NOC2L	RPL26	9606.ENSP00000317992	9606.ENSP00000463784	0.401	0.4
NOC3L	RPL26	9606.ENSP00000360412	9606.ENSP00000463784	0.401	0.4
PES1	RPL26	9606.ENSP00000346725	9606.ENSP00000463784	0.401	0.4
PRPF31	RBMX	9606.ENSP00000324122	9606.ENSP00000359645	0.401	0.4
RBM39	RPS3A	9606.ENSP00000253363	9606.ENSP00000346050	0.401	0.4
RBM39	RPL35	9606.ENSP00000253363	9606.ENSP00000259469	0.401	0.4
RPL10A	ZC3HAV1	9606.ENSP00000363018	9606.ENSP00000242351	0.401	0.4
RPL26	WDR12	9606.ENSP00000463784	9606.ENSP00000261015	0.401	0.4
RPL4	WDR36	9606.ENSP00000311430	9606.ENSP00000423067	0.401	0.401
RPS5	RRS1	9606.ENSP00000472985	9606.ENSP00000322396	0.401	0.4
SF3B2	U2SURP	9606.ENSP00000318861	9606.ENSP00000418563	0.401	0.4
DAP3	RPL8	9606.ENSP00000357320	9606.ENSP00000262584	0.402	0.402
DAP3	RPS13	9606.ENSP00000357320	9606.ENSP00000435777	0.402	0.402
DCAF13	IPO5	9606.ENSP00000297579	9606.ENSP00000261574	0.402	0.402
DKC1	RBM28	9606.ENSP00000358563	9606.ENSP00000223073	0.402	0.402
GCN1L1	RPL3	9606.ENSP00000300648	9606.ENSP00000346001	0.402	0.402
GCN1L1	RPL10	9606.ENSP00000300648	9606.ENSP00000413436	0.402	0.402
HNRNPD	PCBP1	9606.ENSP00000313199	9606.ENSP00000305556	0.402	0.402
MRPL1	RPL18A	9606.ENSP00000315017	9606.ENSP00000222247	0.402	0.402
MRPL1	RPL35	9606.ENSP00000315017	9606.ENSP00000259469	0.402	0.402
MRPL1	RPS11	9606.ENSP00000315017	9606.ENSP00000270625	0.402	0.402
MRPL1	RPS3	9606.ENSP00000315017	9606.ENSP00000278572	0.402	0.402
MRPL1	RPL15	9606.ENSP00000315017	9606.ENSP00000309334	0.402	0.402
MRPL1	RPS26	9606.ENSP00000315017	9606.ENSP00000348849	0.402	0.402
MRPL1	RPL10	9606.ENSP00000315017	9606.ENSP00000413436	0.402	0.402
MRPL1	RPL18	9606.ENSP00000315017	9606.ENSP00000447001	0.402	0.402
MRPL1	RPL36	9606.ENSP00000315017	9606.ENSP00000464342	0.402	0.402
MRPL1	RPL5	9606.ENSP00000315017	9606.ENSP00000359345	0.402	0.402
MRPL1	RPL23	9606.ENSP00000315017	9606.ENSP00000420311	0.402	0.402
MRPL1	RPL21	9606.ENSP00000315017	9606.ENSP00000346027	0.402	0.402
MRPL1	RPS3A	9606.ENSP00000315017	9606.ENSP00000346050	0.402	0.402
MRPL1	RPL11	9606.ENSP00000315017	9606.ENSP00000496250	0.402	0.402
MRPL19	RPL4	9606.ENSP00000377486	9606.ENSP00000311430	0.402	0.402
MRPL19	RPL10A	9606.ENSP00000377486	9606.ENSP00000363018	0.402	0.402
MRPL19	RPS16	9606.ENSP00000377486	9606.ENSP00000367806	0.402	0.402
MRPL19	RPL26	9606.ENSP00000377486	9606.ENSP00000463784	0.402	0.402
MRPL2	RPL18A	9606.ENSP00000373404	9606.ENSP00000222247	0.402	0.402
MRPL2	RPS3	9606.ENSP00000373404	9606.ENSP00000278572	0.402	0.402
MRPL2	RPL13	9606.ENSP00000373404	9606.ENSP00000307889	0.402	0.402
MRPL2	RPL15	9606.ENSP00000373404	9606.ENSP00000309334	0.402	0.402
MRPL2	RPL21	9606.ENSP00000373404	9606.ENSP00000346027	0.402	0.402
MRPL2	RPS26	9606.ENSP00000373404	9606.ENSP00000348849	0.402	0.402
MRPL2	RPS6	9606.ENSP00000373404	9606.ENSP00000369757	0.402	0.402
MRPL2	RPS24	9606.ENSP00000373404	9606.ENSP00000414321	0.402	0.402
MRPL2	RPL36	9606.ENSP00000373404	9606.ENSP00000464342	0.402	0.402
MRPL2	RPL18	9606.ENSP00000373404	9606.ENSP00000447001	0.402	0.402
MRPL21	RPL4	9606.ENSP00000354580	9606.ENSP00000311430	0.402	0.402
MRPL21	RPS16	9606.ENSP00000354580	9606.ENSP00000367806	0.402	0.402
MRPL21	RPL17	9606.ENSP00000354580	9606.ENSP00000463842	0.402	0.402
MRPL21	RPL26	9606.ENSP00000354580	9606.ENSP00000463784	0.402	0.402
MRPL43	RPL4	9606.ENSP00000339844	9606.ENSP00000311430	0.402	0.402
MRPL43	RPL17	9606.ENSP00000339844	9606.ENSP00000463842	0.402	0.402
MRPL43	RPL26	9606.ENSP00000339844	9606.ENSP00000463784	0.402	0.402
MRPL43	RPS16	9606.ENSP00000339844	9606.ENSP00000367806	0.402	0.402
MRPL46	RPL4	9606.ENSP00000312311	9606.ENSP00000311430	0.402	0.402
MRPL46	RPS16	9606.ENSP00000312311	9606.ENSP00000367806	0.402	0.402
MRPL46	RPL13A	9606.ENSP00000312311	9606.ENSP00000375730	0.402	0.402
NIFK	RPL8	9606.ENSP00000285814	9606.ENSP00000262584	0.402	0.402
NSA2	PTCD3	9606.ENSP00000483484	9606.ENSP00000254630	0.402	0.402
RBM39	RPS18	9606.ENSP00000253363	9606.ENSP00000393241	0.402	0.402
RPL35	RPN1	9606.ENSP00000259469	9606.ENSP00000296255	0.402	0.402
DDX18	RPL22	9606.ENSP00000263239	9606.ENSP00000346088	0.403	0.402
EIF6	RPS4X	9606.ENSP00000363559	9606.ENSP00000362744	0.403	0.402
EXOSC2	RAN	9606.ENSP00000361433	9606.ENSP00000446215	0.403	0.402
FUS	NONO	9606.ENSP00000254108	9606.ENSP00000276079	0.403	0.402
FYTTD1	THOC5	9606.ENSP00000241502	9606.ENSP00000420306	0.403	0.402
GNL3	MAK16	9606.ENSP00000395772	9606.ENSP00000353246	0.403	0.402
GNL3L	MAK16	9606.ENSP00000354091	9606.ENSP00000353246	0.403	0.402
ILF3	RRS1	9606.ENSP00000404121	9606.ENSP00000322396	0.403	0.402
MCM5	SF3B1	9606.ENSP00000216122	9606.ENSP00000335321	0.403	0.402
MED1	MRTO4	9606.ENSP00000300651	9606.ENSP00000364320	0.403	0.402
MRPL1	RPS7	9606.ENSP00000315017	9606.ENSP00000495273	0.403	0.402
MRPL1	RPS18	9606.ENSP00000315017	9606.ENSP00000393241	0.403	0.402
MRPL1	RPL34	9606.ENSP00000315017	9606.ENSP00000378163	0.403	0.402
MRPL1	RPS24	9606.ENSP00000315017	9606.ENSP00000414321	0.403	0.402
MRPL19	RPL8	9606.ENSP00000377486	9606.ENSP00000262584	0.403	0.402
MRPL2	RPS11	9606.ENSP00000373404	9606.ENSP00000270625	0.403	0.402
MRPL2	RPL5	9606.ENSP00000373404	9606.ENSP00000359345	0.403	0.402
MRPL2	RPS7	9606.ENSP00000373404	9606.ENSP00000495273	0.403	0.402
MRPL2	RPL13A	9606.ENSP00000373404	9606.ENSP00000375730	0.403	0.403
MRPL2	RPL34	9606.ENSP00000373404	9606.ENSP00000378163	0.403	0.402
MRPL2	RPS17	9606.ENSP00000373404	9606.ENSP00000498019	0.403	0.402
MRPL2	RPL11	9606.ENSP00000373404	9606.ENSP00000496250	0.403	0.402
MRPL2	RPL10	9606.ENSP00000373404	9606.ENSP00000413436	0.403	0.403
MRPL21	RPL8	9606.ENSP00000354580	9606.ENSP00000262584	0.403	0.402
MRPL21	RPL10A	9606.ENSP00000354580	9606.ENSP00000363018	0.403	0.402
MRPL43	RPL8	9606.ENSP00000339844	9606.ENSP00000262584	0.403	0.402
MRPL46	RPL8	9606.ENSP00000312311	9606.ENSP00000262584	0.403	0.402
NSA2	RPS4X	9606.ENSP00000483484	9606.ENSP00000362744	0.403	0.402
RPL23	RRS1	9606.ENSP00000420311	9606.ENSP00000322396	0.403	0.403
BRIX1	RPL5	9606.ENSP00000338862	9606.ENSP00000359345	0.404	0.404
BUB3	CCT7	9606.ENSP00000357858	9606.ENSP00000258091	0.404	0.404
CAVIN1	EGFR	9606.ENSP00000349541	9606.ENSP00000275493	0.404	0.404
CD2BP2	PPP1CC	9606.ENSP00000304903	9606.ENSP00000341779	0.404	0.404
DAP3	RPL3	9606.ENSP00000357320	9606.ENSP00000346001	0.404	0.404
DAP3	RPL13A	9606.ENSP00000357320	9606.ENSP00000375730	0.404	0.404
DAP3	RPS16	9606.ENSP00000357320	9606.ENSP00000367806	0.404	0.404
DDX27	NOP53	9606.ENSP00000483495	9606.ENSP00000246802	0.404	0.404
DDX54	NPM1	9606.ENSP00000323858	9606.ENSP00000296930	0.404	0.404
EIF6	RPL7L1	9606.ENSP00000363559	9606.ENSP00000418221	0.404	0.404
FBLL1	RPS8	9606.ENSP00000473383	9606.ENSP00000379888	0.404	0.404
GTPBP4	NPM1	9606.ENSP00000354040	9606.ENSP00000296930	0.404	0.404
HSP90AB1	HSPD1	9606.ENSP00000360609	9606.ENSP00000340019	0.404	0.404
MRPL1	RPS15	9606.ENSP00000315017	9606.ENSP00000466010	0.404	0.404
MRPL1	UBA52	9606.ENSP00000315017	9606.ENSP00000388107	0.404	0.404
MRPL1	RPS17	9606.ENSP00000315017	9606.ENSP00000498019	0.404	0.404
MRPL19	RPS13	9606.ENSP00000377486	9606.ENSP00000435777	0.404	0.404
MRPL19	RPS14	9606.ENSP00000377486	9606.ENSP00000385958	0.404	0.404
MRPL19	RPS5	9606.ENSP00000377486	9606.ENSP00000472985	0.404	0.404
MRPL19	RPL17	9606.ENSP00000377486	9606.ENSP00000463842	0.404	0.404
MRPL2	UBA52	9606.ENSP00000373404	9606.ENSP00000388107	0.404	0.404
MRPL21	RPL3	9606.ENSP00000354580	9606.ENSP00000346001	0.404	0.404
MRPL21	RPS14	9606.ENSP00000354580	9606.ENSP00000385958	0.404	0.404
MRPL21	RPS5	9606.ENSP00000354580	9606.ENSP00000472985	0.404	0.404
MRPL21	RPS13	9606.ENSP00000354580	9606.ENSP00000435777	0.404	0.404
MRPL43	RPL3	9606.ENSP00000339844	9606.ENSP00000346001	0.404	0.404
MRPL43	RPS13	9606.ENSP00000339844	9606.ENSP00000435777	0.404	0.404
MRPL46	RPS13	9606.ENSP00000312311	9606.ENSP00000435777	0.404	0.404
NIFK	RRP8	9606.ENSP00000285814	9606.ENSP00000254605	0.404	0.404
NOP2	SRP68	9606.ENSP00000371858	9606.ENSP00000312066	0.404	0.404
NPM1	RPF1	9606.ENSP00000296930	9606.ENSP00000359688	0.404	0.404
NPM1	RPS7	9606.ENSP00000296930	9606.ENSP00000495273	0.404	0.404
RBM34	RPL18	9606.ENSP00000386226	9606.ENSP00000447001	0.404	0.404
RBM39	RPS20	9606.ENSP00000253363	9606.ENSP00000429374	0.404	0.404
RPS2	SKIC8	9606.ENSP00000341885	9606.ENSP00000453801	0.404	0.404
RPS26	SLC25A1	9606.ENSP00000348849	9606.ENSP00000215882	0.404	0.404
SENP3	WDR5	9606.ENSP00000314029	9606.ENSP00000351446	0.404	0.404
BRIX1	NOP53	9606.ENSP00000338862	9606.ENSP00000246802	0.405	0.404
DDX3X	EIF6	9606.ENSP00000494040	9606.ENSP00000363559	0.405	0.405
DDX3X	RPL26	9606.ENSP00000494040	9606.ENSP00000463784	0.405	0.405
EMC4	SEC63	9606.ENSP00000267750	9606.ENSP00000357998	0.405	0.404
HIST2H3D	LMNA	9606.ENSP00000333277	9606.ENSP00000357283	0.405	0.404
HSPA5	SEC63	9606.ENSP00000324173	9606.ENSP00000357998	0.405	0.404
KRT18	PKP1	9606.ENSP00000373489	9606.ENSP00000263946	0.405	0.404
PCBP2	VCP	9606.ENSP00000352438	9606.ENSP00000351777	0.405	0.404
PKP1	VIM	9606.ENSP00000263946	9606.ENSP00000446007	0.405	0.404
AIMP2	BCAS2	9606.ENSP00000223029	9606.ENSP00000358554	0.406	0.406
DDX24	PPAN	9606.ENSP00000481495	9606.ENSP00000253107	0.406	0.406
MRTO4	SRPR	9606.ENSP00000364320	9606.ENSP00000328023	0.406	0.406
NAT10	RPL5	9606.ENSP00000257829	9606.ENSP00000359345	0.406	0.406
POLR1C	SUPT16H	9606.ENSP00000496044	9606.ENSP00000216297	0.406	0.406
RBM34	RPL10A	9606.ENSP00000386226	9606.ENSP00000363018	0.406	0.406
RBM39	RPL22	9606.ENSP00000253363	9606.ENSP00000346088	0.406	0.406
RBM39	RPS7	9606.ENSP00000253363	9606.ENSP00000495273	0.406	0.406
RPL34	RRS1	9606.ENSP00000378163	9606.ENSP00000322396	0.406	0.406
RPLP0	SRPR	9606.ENSP00000449328	9606.ENSP00000328023	0.406	0.406
GLYR1	RPL18A	9606.ENSP00000322716	9606.ENSP00000222247	0.407	0.407
GNL2	RRS1	9606.ENSP00000362153	9606.ENSP00000322396	0.407	0.407
LAS1L	NPM3	9606.ENSP00000363944	9606.ENSP00000359128	0.407	0.407
MRPL44	RPL17	9606.ENSP00000258383	9606.ENSP00000463842	0.407	0.407
MRTO4	RPL3	9606.ENSP00000364320	9606.ENSP00000346001	0.407	0.407
RPS2	YBX1	9606.ENSP00000341885	9606.ENSP00000361626	0.407	0.407
RPS24	SRSF1	9606.ENSP00000414321	9606.ENSP00000258962	0.407	0.407
RSL1D1	YBX1	9606.ENSP00000460871	9606.ENSP00000361626	0.407	0.407
DDX27	RPL18A	9606.ENSP00000483495	9606.ENSP00000222247	0.408	0.408
EEF1A1	PELO	9606.ENSP00000339063	9606.ENSP00000274311	0.408	0.408
EEF1A2	PELO	9606.ENSP00000217182	9606.ENSP00000274311	0.408	0.408
EFTUD2	RPL22	9606.ENSP00000392094	9606.ENSP00000346088	0.408	0.408
HNRNPC	RBM39	9606.ENSP00000451291	9606.ENSP00000253363	0.408	0.408
IWS1	POLR2C	9606.ENSP00000295321	9606.ENSP00000219252	0.408	0.408
LMNA	SF3B3	9606.ENSP00000357283	9606.ENSP00000305790	0.408	0.408
PA2G4	RRS1	9606.ENSP00000302886	9606.ENSP00000322396	0.408	0.408
PRPF8	RBM39	9606.ENSP00000460348	9606.ENSP00000253363	0.408	0.408
RPL26	WDR74	9606.ENSP00000463784	9606.ENSP00000432119	0.408	0.408
UBE2I	XPO1	9606.ENSP00000348056	9606.ENSP00000384863	0.408	0.408
API5	NCBP3	9606.ENSP00000431391	9606.ENSP00000373657	0.409	0.408
AURKB	DDX5	9606.ENSP00000313950	9606.ENSP00000225792	0.409	0.408
AURKB	HSPD1	9606.ENSP00000313950	9606.ENSP00000340019	0.409	0.408
AURKB	RPS16	9606.ENSP00000313950	9606.ENSP00000367806	0.409	0.408
BMS1	RBM19	9606.ENSP00000363642	9606.ENSP00000442053	0.409	0.409
CAND1	PSMA2	9606.ENSP00000442318	9606.ENSP00000223321	0.409	0.408
CCT3	PSMA2	9606.ENSP00000295688	9606.ENSP00000223321	0.409	0.408
CCT7	PSMA2	9606.ENSP00000258091	9606.ENSP00000223321	0.409	0.408
CDC5L	SPTBN1	9606.ENSP00000360532	9606.ENSP00000349259	0.409	0.408
CDC5L	KDM1A	9606.ENSP00000360532	9606.ENSP00000383042	0.409	0.408
DDX17	SFPQ	9606.ENSP00000380033	9606.ENSP00000349748	0.409	0.408
DDX24	TBL3	9606.ENSP00000481495	9606.ENSP00000454836	0.409	0.408
DHX9	ELAVL1	9606.ENSP00000356520	9606.ENSP00000385269	0.409	0.408
EEF1A1	PSMA2	9606.ENSP00000339063	9606.ENSP00000223321	0.409	0.408
EIF6	RPS16	9606.ENSP00000363559	9606.ENSP00000367806	0.409	0.409
G3BP2	RPS8	9606.ENSP00000352738	9606.ENSP00000379888	0.409	0.408
GRWD1	VCP	9606.ENSP00000253237	9606.ENSP00000351777	0.409	0.408
HNRNPC	NCBP3	9606.ENSP00000451291	9606.ENSP00000373657	0.409	0.408
HSP90AB1	PSMA2	9606.ENSP00000360609	9606.ENSP00000223321	0.409	0.408
HSPA8	PSMA2	9606.ENSP00000437125	9606.ENSP00000223321	0.409	0.408
IQGAP1	VCP	9606.ENSP00000268182	9606.ENSP00000351777	0.409	0.408
MRPL1	RPL13A	9606.ENSP00000315017	9606.ENSP00000375730	0.409	0.409
NCBP3	RPL6	9606.ENSP00000373657	9606.ENSP00000403172	0.409	0.408
PABPC1	PCBP1	9606.ENSP00000313007	9606.ENSP00000305556	0.409	0.408
PNN	RBM22	9606.ENSP00000216832	9606.ENSP00000199814	0.409	0.408
RANGAP1	SEH1L	9606.ENSP00000401470	9606.ENSP00000382779	0.409	0.408
RBM39	SF3B2	9606.ENSP00000253363	9606.ENSP00000318861	0.409	0.408
RPF2	RPL13	9606.ENSP00000402338	9606.ENSP00000307889	0.409	0.409
RPF2	RPL13A	9606.ENSP00000402338	9606.ENSP00000375730	0.409	0.409
AIFM1	SYNCRIP	9606.ENSP00000287295	9606.ENSP00000358635	0.41	0.41
BMS1	RPL7A	9606.ENSP00000363642	9606.ENSP00000361076	0.41	0.41
DDX21	ZNF512	9606.ENSP00000346120	9606.ENSP00000347648	0.41	0.41
EPB41	WDR3	9606.ENSP00000345259	9606.ENSP00000308179	0.41	0.41
GCN1L1	RPS10	9606.ENSP00000300648	9606.ENSP00000481646	0.41	0.41
GTPBP4	NLE1	9606.ENSP00000354040	9606.ENSP00000413572	0.41	0.41
HEATR1	PSMA2	9606.ENSP00000355541	9606.ENSP00000223321	0.41	0.41
HP1BP3	RSL1D1	9606.ENSP00000403039	9606.ENSP00000460871	0.41	0.41
NLE1	RSL24D1	9606.ENSP00000413572	9606.ENSP00000260443	0.41	0.41
NOC3L	REXO4	9606.ENSP00000360412	9606.ENSP00000361010	0.41	0.41
REXO4	RPL18A	9606.ENSP00000361010	9606.ENSP00000222247	0.41	0.41
AATF	RPL7A	9606.ENSP00000477848	9606.ENSP00000361076	0.411	0.411
CEBPZ	RRP8	9606.ENSP00000234170	9606.ENSP00000254605	0.411	0.41
DDX18	RPL26	9606.ENSP00000263239	9606.ENSP00000463784	0.411	0.41
GRSF1	NDUFS3	9606.ENSP00000254799	9606.ENSP00000263774	0.411	0.41
HIST1H4F	RPS3A	9606.ENSP00000244537	9606.ENSP00000346050	0.411	0.41
HNRNPU	UPF1	9606.ENSP00000491215	9606.ENSP00000470142	0.411	0.41
IGF2BP3	RPS16	9606.ENSP00000258729	9606.ENSP00000367806	0.411	0.41
MRPL2	RPL17	9606.ENSP00000373404	9606.ENSP00000463842	0.411	0.411
PABPC1	RALY	9606.ENSP00000313007	9606.ENSP00000246194	0.411	0.41
RALY	XAB2	9606.ENSP00000246194	9606.ENSP00000351137	0.411	0.411
RBM39	RPS4X	9606.ENSP00000253363	9606.ENSP00000362744	0.411	0.41
RPL19	RRS1	9606.ENSP00000225430	9606.ENSP00000322396	0.411	0.411
BCLAF1	FXR1	9606.ENSP00000435210	9606.ENSP00000350170	0.412	0.412
CCT7	STRAP	9606.ENSP00000258091	9606.ENSP00000392270	0.412	0.412
DDX21	NOP58	9606.ENSP00000346120	9606.ENSP00000264279	0.412	0.412
DDX24	ZC3HAV1	9606.ENSP00000481495	9606.ENSP00000242351	0.412	0.412
GLE1	NUP88	9606.ENSP00000308622	9606.ENSP00000458954	0.412	0.412
MCM4	SF3A1	9606.ENSP00000262105	9606.ENSP00000215793	0.412	0.412
NUP107	RCC1	9606.ENSP00000229179	9606.ENSP00000497402	0.412	0.412
RALY	RBMX	9606.ENSP00000246194	9606.ENSP00000359645	0.412	0.412
RPS3A	USP10	9606.ENSP00000346050	9606.ENSP00000457411	0.412	0.412
SNCA	SQSTM1	9606.ENSP00000500990	9606.ENSP00000374455	0.412	0.412
SND1	USP10	9606.ENSP00000346762	9606.ENSP00000457411	0.412	0.412
CTCF	ZC3HAV1	9606.ENSP00000494538	9606.ENSP00000242351	0.413	0.412
EXOSC4	UTP18	9606.ENSP00000315476	9606.ENSP00000225298	0.413	0.413
EXOSC8	UTP14A	9606.ENSP00000374354	9606.ENSP00000377944	0.413	0.413
MYBBP1A	RSL1D1	9606.ENSP00000370968	9606.ENSP00000460871	0.413	0.412
RBM39	RPS8	9606.ENSP00000253363	9606.ENSP00000379888	0.413	0.412
RPL4	WDR3	9606.ENSP00000311430	9606.ENSP00000308179	0.413	0.413
IPO5	IPO7	9606.ENSP00000261574	9606.ENSP00000369042	0.414	0.414
NOL6	RPL4	9606.ENSP00000297990	9606.ENSP00000311430	0.414	0.414
NT5E	RHOG	9606.ENSP00000257770	9606.ENSP00000339467	0.414	0.414
RPL4	RRP9	9606.ENSP00000311430	9606.ENSP00000232888	0.414	0.414
RPS6	RSL24D1	9606.ENSP00000369757	9606.ENSP00000260443	0.414	0.414
BUB3	CCT5	9606.ENSP00000357858	9606.ENSP00000280326	0.415	0.414
CTCF	DHX9	9606.ENSP00000494538	9606.ENSP00000356520	0.415	0.414
EBNA1BP2	NOP58	9606.ENSP00000407323	9606.ENSP00000264279	0.415	0.415
HNRNPA1	PABPC1	9606.ENSP00000341826	9606.ENSP00000313007	0.415	0.414
NGDN	RPL4	9606.ENSP00000386134	9606.ENSP00000311430	0.415	0.415
NPM1	RPLP0	9606.ENSP00000296930	9606.ENSP00000449328	0.415	0.414
SEPHS1	WDR12	9606.ENSP00000367893	9606.ENSP00000261015	0.415	0.414
EXOSC4	NOL6	9606.ENSP00000315476	9606.ENSP00000297990	0.416	0.416
ILF2	IQGAP1	9606.ENSP00000355011	9606.ENSP00000268182	0.416	0.416
NOP58	POLR1E	9606.ENSP00000264279	9606.ENSP00000367029	0.416	0.416
PRP4K	SRSF1	9606.ENSP00000337194	9606.ENSP00000258962	0.416	0.416
RPS8	YBX1	9606.ENSP00000379888	9606.ENSP00000361626	0.416	0.416
DDX18	RRP15	9606.ENSP00000263239	9606.ENSP00000355899	0.417	0.417
DDX51	RRP8	9606.ENSP00000380495	9606.ENSP00000254605	0.417	0.416
EPRS	RPS16	9606.ENSP00000355890	9606.ENSP00000367806	0.417	0.417
FBL	NSUN2	9606.ENSP00000221801	9606.ENSP00000264670	0.417	0.417
MPHOSPH10	RPL7A	9606.ENSP00000244230	9606.ENSP00000361076	0.417	0.417
RPF2	RPL35	9606.ENSP00000402338	9606.ENSP00000259469	0.417	0.417
RPL13	TEX10	9606.ENSP00000307889	9606.ENSP00000364037	0.417	0.417
DDX24	REXO4	9606.ENSP00000481495	9606.ENSP00000361010	0.418	0.418
EMG1	FBLL1	9606.ENSP00000470560	9606.ENSP00000473383	0.418	0.418
GLYR1	HIST2H2BE	9606.ENSP00000322716	9606.ENSP00000358151	0.418	0.418
HP1BP3	IPO7	9606.ENSP00000403039	9606.ENSP00000369042	0.418	0.418
ILF3	NOC3L	9606.ENSP00000404121	9606.ENSP00000360412	0.418	0.418
NIFK	RPL22	9606.ENSP00000285814	9606.ENSP00000346088	0.418	0.418
NVL	RBM34	9606.ENSP00000281701	9606.ENSP00000386226	0.418	0.418
POLR2C	POLR1F	9606.ENSP00000219252	9606.ENSP00000222567	0.418	0.418
ABCE1	PELO	9606.ENSP00000296577	9606.ENSP00000274311	0.419	0.418
FBL	FTSJ3	9606.ENSP00000221801	9606.ENSP00000396673	0.419	0.418
G3BP1	ZC3HAV1	9606.ENSP00000377681	9606.ENSP00000242351	0.419	0.418
HNRNPA2B1	HNRNPA3	9606.ENSP00000346694	9606.ENSP00000376309	0.419	0.418
