node1	node2	node1_string_id	node2_string_id	weight	weight2
G3BP1	SIRT6	9606.ENSP00000377681	9606.ENSP00000337332	0.174	0.173
HIST1H2BO	SIRT6	9606.ENSP00000477527	9606.ENSP00000337332	0.23	0.229
PARP1	SIRT6	9606.ENSP00000355759	9606.ENSP00000337332	0.292	0.292
PRKDC	SIRT6	9606.ENSP00000313420	9606.ENSP00000337332	0.292	0.292
RPL3	SIRT6	9606.ENSP00000346001	9606.ENSP00000337332	0.292	0.292
SIRT6	XRCC6	9606.ENSP00000337332	9606.ENSP00000352257	0.292	0.292
EFTUD2	RACK1	9606.ENSP00000392094	9606.ENSP00000426909	0.4	0.4
EFTUD2	RPS27	9606.ENSP00000392094	9606.ENSP00000499044	0.4	0.4
EFTUD2	RPLP0	9606.ENSP00000392094	9606.ENSP00000449328	0.4	0.4
HSP90AB1	MCM5	9606.ENSP00000360609	9606.ENSP00000216122	0.4	0.4
NSA2	PABPC4	9606.ENSP00000483484	9606.ENSP00000361949	0.4	0.4
GCN1L1	RPS27	9606.ENSP00000300648	9606.ENSP00000499044	0.401	0.4
GCN1L1	RPL26	9606.ENSP00000300648	9606.ENSP00000463784	0.401	0.4
GCN1L1	RPS14	9606.ENSP00000300648	9606.ENSP00000385958	0.401	0.4
GNL3	RPL7A	9606.ENSP00000395772	9606.ENSP00000361076	0.401	0.4
H1-5	HIST1H4F	9606.ENSP00000330074	9606.ENSP00000244537	0.401	0.401
PES1	RPL26	9606.ENSP00000346725	9606.ENSP00000463784	0.401	0.4
RPL4	WDR36	9606.ENSP00000311430	9606.ENSP00000423067	0.401	0.401
GCN1L1	RPL3	9606.ENSP00000300648	9606.ENSP00000346001	0.402	0.402
GCN1L1	RPL10	9606.ENSP00000300648	9606.ENSP00000413436	0.402	0.402
HNRNPD	PCBP1	9606.ENSP00000313199	9606.ENSP00000305556	0.402	0.402
MRPL46	RPL4	9606.ENSP00000312311	9606.ENSP00000311430	0.402	0.402
BRIX1	RPL5	9606.ENSP00000338862	9606.ENSP00000359345	0.404	0.404
DDX54	NPM1	9606.ENSP00000323858	9606.ENSP00000296930	0.404	0.404
HSP90AB1	HSPD1	9606.ENSP00000360609	9606.ENSP00000340019	0.404	0.404
NPM1	RPF1	9606.ENSP00000296930	9606.ENSP00000359688	0.404	0.404
DDX3X	RPL26	9606.ENSP00000494040	9606.ENSP00000463784	0.405	0.405
PCBP2	VCP	9606.ENSP00000352438	9606.ENSP00000351777	0.405	0.404
RPL26	WDR74	9606.ENSP00000463784	9606.ENSP00000432119	0.408	0.408
DDX17	SFPQ	9606.ENSP00000380033	9606.ENSP00000349748	0.409	0.408
DHX9	ELAVL1	9606.ENSP00000356520	9606.ENSP00000385269	0.409	0.408
G3BP2	RPS8	9606.ENSP00000352738	9606.ENSP00000379888	0.409	0.408
PABPC1	PCBP1	9606.ENSP00000313007	9606.ENSP00000305556	0.409	0.408
PABPC1	RALY	9606.ENSP00000313007	9606.ENSP00000246194	0.411	0.41
DDX21	NOP58	9606.ENSP00000346120	9606.ENSP00000264279	0.412	0.412
RPL4	RRP9	9606.ENSP00000311430	9606.ENSP00000232888	0.414	0.414
HNRNPA1	PABPC1	9606.ENSP00000341826	9606.ENSP00000313007	0.415	0.414
NPM1	RPLP0	9606.ENSP00000296930	9606.ENSP00000449328	0.415	0.414
RPS8	YBX1	9606.ENSP00000379888	9606.ENSP00000361626	0.416	0.416
FBL	NSUN2	9606.ENSP00000221801	9606.ENSP00000264670	0.417	0.417
NCL	RPL3	9606.ENSP00000318195	9606.ENSP00000346001	0.419	0.418
DDX21	DHX9	9606.ENSP00000346120	9606.ENSP00000356520	0.42	0.42
ELAVL1	PCBP2	9606.ENSP00000385269	9606.ENSP00000352438	0.42	0.42
G3BP1	RPS11	9606.ENSP00000377681	9606.ENSP00000270625	0.42	0.42
G3BP1	NUP214	9606.ENSP00000377681	9606.ENSP00000352400	0.42	0.42
G3BP2	WDR36	9606.ENSP00000352738	9606.ENSP00000423067	0.42	0.42
ILF3	NPM1	9606.ENSP00000404121	9606.ENSP00000296930	0.42	0.42
MCM5	SF3A1	9606.ENSP00000216122	9606.ENSP00000215793	0.42	0.42
NUP153	RCC1	9606.ENSP00000444029	9606.ENSP00000497402	0.42	0.42
BANF1	PARP1	9606.ENSP00000433760	9606.ENSP00000355759	0.421	0.42
CEBPZ	NOLC1	9606.ENSP00000234170	9606.ENSP00000385410	0.421	0.42
CELF1	ELAVL1	9606.ENSP00000436864	9606.ENSP00000385269	0.421	0.42
DDB1	SUPT16H	9606.ENSP00000301764	9606.ENSP00000216297	0.421	0.42
DDB1	HIST2H2BE	9606.ENSP00000301764	9606.ENSP00000358151	0.421	0.42
GNL3	RBBP7	9606.ENSP00000395772	9606.ENSP00000369424	0.421	0.42
H2AX	MCM6	9606.ENSP00000434024	9606.ENSP00000264156	0.421	0.42
HNRNPA2B1	PSMA3	9606.ENSP00000346694	9606.ENSP00000216455	0.421	0.42
HNRNPH1	SFPQ	9606.ENSP00000349168	9606.ENSP00000349748	0.421	0.42
LMNB1	VIM	9606.ENSP00000261366	9606.ENSP00000446007	0.421	0.42
MCM5	SF3A3	9606.ENSP00000216122	9606.ENSP00000362110	0.421	0.42
NUMA1	NUP98	9606.ENSP00000377298	9606.ENSP00000316032	0.421	0.42
RPSA	YBX1	9606.ENSP00000389351	9606.ENSP00000361626	0.421	0.421
BANF1	NUMA1	9606.ENSP00000433760	9606.ENSP00000377298	0.422	0.422
CS	DRG1	9606.ENSP00000342056	9606.ENSP00000329715	0.422	0.422
CTNNB1	HSP90AB1	9606.ENSP00000495360	9606.ENSP00000360609	0.422	0.422
DDX21	PRPF8	9606.ENSP00000346120	9606.ENSP00000460348	0.422	0.422
G3BP1	RPS18	9606.ENSP00000377681	9606.ENSP00000393241	0.422	0.422
G3BP1	RPLP0	9606.ENSP00000377681	9606.ENSP00000449328	0.422	0.422
G3BP1	RPL27	9606.ENSP00000377681	9606.ENSP00000464813	0.422	0.422
G3BP1	RPL17	9606.ENSP00000377681	9606.ENSP00000463842	0.422	0.422
G3BP1	RPS8	9606.ENSP00000377681	9606.ENSP00000379888	0.422	0.422
G3BP2	RPL18	9606.ENSP00000352738	9606.ENSP00000447001	0.422	0.422
G3BP2	RPL27	9606.ENSP00000352738	9606.ENSP00000464813	0.422	0.422
GATAD2A	HIST2H2BE	9606.ENSP00000384899	9606.ENSP00000358151	0.422	0.422
HIST2H2BE	NPM1	9606.ENSP00000358151	9606.ENSP00000296930	0.422	0.422
HIST1H4F	LMNB1	9606.ENSP00000244537	9606.ENSP00000261366	0.422	0.422
HNRNPC	HNRNPH1	9606.ENSP00000451291	9606.ENSP00000349168	0.422	0.422
HNRNPL	ILF3	9606.ENSP00000221419	9606.ENSP00000404121	0.422	0.422
HSD17B10	PHB	9606.ENSP00000168216	9606.ENSP00000479488	0.422	0.422
KPNB1	NUMA1	9606.ENSP00000290158	9606.ENSP00000377298	0.422	0.422
MRPL46	SLC25A5	9606.ENSP00000312311	9606.ENSP00000360671	0.422	0.422
NOP56	NSA2	9606.ENSP00000370589	9606.ENSP00000483484	0.422	0.422
NPM1	NSUN2	9606.ENSP00000296930	9606.ENSP00000264670	0.422	0.422
PABPC1	RACK1	9606.ENSP00000313007	9606.ENSP00000426909	0.422	0.422
PABPC1	PCBP2	9606.ENSP00000313007	9606.ENSP00000352438	0.422	0.422
PCBP2	RACK1	9606.ENSP00000352438	9606.ENSP00000426909	0.422	0.422
DDX3X	YBX1	9606.ENSP00000494040	9606.ENSP00000361626	0.423	0.422
HNRNPD	PARP1	9606.ENSP00000313199	9606.ENSP00000355759	0.423	0.422
HSP90AA1	VCP	9606.ENSP00000335153	9606.ENSP00000351777	0.423	0.422
EFTUD2	RPS11	9606.ENSP00000392094	9606.ENSP00000270625	0.424	0.424
EFTUD2	RPL13	9606.ENSP00000392094	9606.ENSP00000307889	0.424	0.424
EFTUD2	RPL5	9606.ENSP00000392094	9606.ENSP00000359345	0.424	0.424
EFTUD2	RPS8	9606.ENSP00000392094	9606.ENSP00000379888	0.424	0.424
EFTUD2	RPL11	9606.ENSP00000392094	9606.ENSP00000496250	0.424	0.424
EFTUD2	RPS18	9606.ENSP00000392094	9606.ENSP00000393241	0.424	0.424
EFTUD2	RPL18	9606.ENSP00000392094	9606.ENSP00000447001	0.424	0.424
H2AX	RUVBL2	9606.ENSP00000434024	9606.ENSP00000473172	0.424	0.424
HIST2H2BE	RCC1	9606.ENSP00000358151	9606.ENSP00000497402	0.424	0.424
HNRNPA1	PTBP1	9606.ENSP00000341826	9606.ENSP00000349428	0.424	0.424
NOP56	RPL7A	9606.ENSP00000370589	9606.ENSP00000361076	0.425	0.425
CPSF7	SFPQ	9606.ENSP00000345412	9606.ENSP00000349748	0.426	0.426
DRG1	RPS8	9606.ENSP00000329715	9606.ENSP00000379888	0.426	0.426
PPAN-P2RY11	SURF6	9606.ENSP00000377385	9606.ENSP00000361092	0.426	0.426
SRRM2	SRSF11	9606.ENSP00000301740	9606.ENSP00000359988	0.426	0.426
DRG1	RPL10	9606.ENSP00000329715	9606.ENSP00000413436	0.427	0.427
HNRNPH1	HNRNPUL1	9606.ENSP00000349168	9606.ENSP00000375863	0.427	0.426
DHX15	NOP58	9606.ENSP00000336741	9606.ENSP00000264279	0.428	0.428
H2AX	MACROD1	9606.ENSP00000434024	9606.ENSP00000255681	0.428	0.428
ORC2	XRCC5	9606.ENSP00000234296	9606.ENSP00000375978	0.429	0.428
MRPL46	RPL3	9606.ENSP00000312311	9606.ENSP00000346001	0.429	0.429
GNL3	NOP58	9606.ENSP00000395772	9606.ENSP00000264279	0.431	0.43
GNL3	NPM1	9606.ENSP00000395772	9606.ENSP00000296930	0.434	0.434
DHX9	HNRNPA2B1	9606.ENSP00000356520	9606.ENSP00000346694	0.435	0.435
PARP1	PNKP	9606.ENSP00000355759	9606.ENSP00000323511	0.435	0.435
CCAR2	HNRNPL	9606.ENSP00000310670	9606.ENSP00000221419	0.436	0.436
DDX27	NOP2	9606.ENSP00000483495	9606.ENSP00000371858	0.436	0.436
DRG1	RPL5	9606.ENSP00000329715	9606.ENSP00000359345	0.436	0.436
HNRNPA1	PRPF8	9606.ENSP00000341826	9606.ENSP00000460348	0.436	0.436
NOP2	RPL17	9606.ENSP00000371858	9606.ENSP00000463842	0.436	0.436
PABPC1	YBX1	9606.ENSP00000313007	9606.ENSP00000361626	0.436	0.436
NPM1	SURF6	9606.ENSP00000296930	9606.ENSP00000361092	0.438	0.438
CCAR2	HSPD1	9606.ENSP00000310670	9606.ENSP00000340019	0.441	0.441
RPL5	WDR18	9606.ENSP00000359345	9606.ENSP00000476117	0.441	0.441
DRG1	RPSA	9606.ENSP00000329715	9606.ENSP00000389351	0.442	0.442
GNL3	RPL13	9606.ENSP00000395772	9606.ENSP00000307889	0.442	0.442
HNRNPA1	SNRNP200	9606.ENSP00000341826	9606.ENSP00000317123	0.442	0.442
HNRNPK	SF3B3	9606.ENSP00000365458	9606.ENSP00000305790	0.442	0.442
ILF3	TMPO	9606.ENSP00000404121	9606.ENSP00000266732	0.442	0.442
ILF3	PABPC1	9606.ENSP00000404121	9606.ENSP00000313007	0.442	0.442
NOP2	RPL3	9606.ENSP00000371858	9606.ENSP00000346001	0.442	0.442
SFPQ	THRAP3	9606.ENSP00000349748	9606.ENSP00000346634	0.442	0.442
SNRNP200	YBX1	9606.ENSP00000317123	9606.ENSP00000361626	0.442	0.442
HNRNPAB	ILF3	9606.ENSP00000425031	9606.ENSP00000404121	0.443	0.443
DRG1	RPS18	9606.ENSP00000329715	9606.ENSP00000393241	0.444	0.444
FBL	RPL4	9606.ENSP00000221801	9606.ENSP00000311430	0.444	0.444
NOP2	RPL26	9606.ENSP00000371858	9606.ENSP00000463784	0.444	0.444
H2AX	NPM1	9606.ENSP00000434024	9606.ENSP00000296930	0.445	0.445
PUF60	THRAP3	9606.ENSP00000434359	9606.ENSP00000346634	0.445	0.445
TUBA1C	TUBB	9606.ENSP00000443475	9606.ENSP00000339001	0.445	0.445
ADAR	DHX9	9606.ENSP00000357459	9606.ENSP00000356520	0.446	0.446
HIST1H4F	PRPF8	9606.ENSP00000244537	9606.ENSP00000460348	0.446	0.446
HNRNPA0	HNRNPL	9606.ENSP00000316042	9606.ENSP00000221419	0.446	0.446
PES1	RPL3	9606.ENSP00000346725	9606.ENSP00000346001	0.446	0.446
PHB	PRPF8	9606.ENSP00000479488	9606.ENSP00000460348	0.446	0.446
MACROD1	SUPT16H	9606.ENSP00000255681	9606.ENSP00000216297	0.448	0.448
G3BP1	NOLC1	9606.ENSP00000377681	9606.ENSP00000385410	0.449	0.449
HNRNPL	LRPPRC	9606.ENSP00000221419	9606.ENSP00000260665	0.449	0.449
DHX9	PABPN1	9606.ENSP00000356520	9606.ENSP00000216727	0.451	0.451
ILF3	RPL27	9606.ENSP00000404121	9606.ENSP00000464813	0.452	0.452
DDX42	SF3A3	9606.ENSP00000464050	9606.ENSP00000362110	0.453	0.453
FBL	GNL3	9606.ENSP00000221801	9606.ENSP00000395772	0.453	0.453
RNPS1	THRAP3	9606.ENSP00000457723	9606.ENSP00000346634	0.453	0.453
DRG1	RACK1	9606.ENSP00000329715	9606.ENSP00000426909	0.454	0.454
LRPPRC	PHB2	9606.ENSP00000260665	9606.ENSP00000441875	0.455	0.455
RNPS1	SRRM2	9606.ENSP00000457723	9606.ENSP00000301740	0.455	0.455
GAPDH	TRAP1	9606.ENSP00000380070	9606.ENSP00000246957	0.456	0.456
PARP1	SUPT16H	9606.ENSP00000355759	9606.ENSP00000216297	0.456	0.456
RANGAP1	UBR5	9606.ENSP00000401470	9606.ENSP00000429084	0.456	0.456
DHX9	XRCC5	9606.ENSP00000356520	9606.ENSP00000375978	0.457	0.457
H2AX	XRCC5	9606.ENSP00000434024	9606.ENSP00000375978	0.457	0.457
HIST1H4F	XRCC5	9606.ENSP00000244537	9606.ENSP00000375978	0.457	0.457
TMPO	XRCC5	9606.ENSP00000266732	9606.ENSP00000375978	0.457	0.457
ADAR	ILF3	9606.ENSP00000357459	9606.ENSP00000404121	0.457	0.457
ANXA2	NPM1	9606.ENSP00000346032	9606.ENSP00000296930	0.457	0.457
ANXA2	PHB	9606.ENSP00000346032	9606.ENSP00000479488	0.457	0.457
BANF1	TMPO	9606.ENSP00000433760	9606.ENSP00000266732	0.457	0.457
BRIX1	GNL3	9606.ENSP00000338862	9606.ENSP00000395772	0.457	0.457
BUB3	UBR5	9606.ENSP00000357858	9606.ENSP00000429084	0.457	0.457
CBX5	HIST1H4F	9606.ENSP00000209875	9606.ENSP00000244537	0.457	0.457
CBX5	RBBP4	9606.ENSP00000209875	9606.ENSP00000362592	0.457	0.457
CBX5	SMARCA4	9606.ENSP00000209875	9606.ENSP00000343896	0.457	0.457
CDK1	RPA1	9606.ENSP00000378699	9606.ENSP00000254719	0.457	0.457
CDK1	G3BP1	9606.ENSP00000378699	9606.ENSP00000377681	0.457	0.457
CDKN2A	NPM1	9606.ENSP00000418915	9606.ENSP00000296930	0.457	0.457
CDKN2A	RPL11	9606.ENSP00000418915	9606.ENSP00000496250	0.457	0.457
CELF1	HIST1H4F	9606.ENSP00000436864	9606.ENSP00000244537	0.457	0.457
CELF1	HNRNPH1	9606.ENSP00000436864	9606.ENSP00000349168	0.457	0.457
CSNK2B	NOLC1	9606.ENSP00000365042	9606.ENSP00000385410	0.457	0.457
CTNNB1	MEN1	9606.ENSP00000495360	9606.ENSP00000337088	0.457	0.457
CTNNB1	HNRNPA1	9606.ENSP00000495360	9606.ENSP00000341826	0.457	0.457
CTNNB1	SMARCA4	9606.ENSP00000495360	9606.ENSP00000343896	0.457	0.457
CTNNB1	UBR5	9606.ENSP00000495360	9606.ENSP00000429084	0.457	0.457
CTNNB1	RUVBL2	9606.ENSP00000495360	9606.ENSP00000473172	0.457	0.457
DDB1	RBBP4	9606.ENSP00000301764	9606.ENSP00000362592	0.457	0.457
DDB1	WDR5	9606.ENSP00000301764	9606.ENSP00000351446	0.457	0.457
DDB1	RBBP7	9606.ENSP00000301764	9606.ENSP00000369424	0.457	0.457
DDX17	HNRNPH1	9606.ENSP00000380033	9606.ENSP00000349168	0.457	0.457
DDX21	NPM1	9606.ENSP00000346120	9606.ENSP00000296930	0.457	0.457
DDX21	G3BP1	9606.ENSP00000346120	9606.ENSP00000377681	0.457	0.457
DDX21	YBX1	9606.ENSP00000346120	9606.ENSP00000361626	0.457	0.457
DDX21	HNRNPC	9606.ENSP00000346120	9606.ENSP00000451291	0.457	0.457
DDX3X	PABPC1	9606.ENSP00000494040	9606.ENSP00000313007	0.457	0.457
DDX3X	G3BP1	9606.ENSP00000494040	9606.ENSP00000377681	0.457	0.457
DDX5	YBX1	9606.ENSP00000225792	9606.ENSP00000361626	0.457	0.457
DDX5	SMARCA4	9606.ENSP00000225792	9606.ENSP00000343896	0.457	0.457
DHX9	HIST1H4F	9606.ENSP00000356520	9606.ENSP00000244537	0.457	0.457
DHX9	ILF2	9606.ENSP00000356520	9606.ENSP00000355011	0.457	0.457
DHX9	ILF3	9606.ENSP00000356520	9606.ENSP00000404121	0.457	0.457
DHX9	HNRNPC	9606.ENSP00000356520	9606.ENSP00000451291	0.457	0.457
DHX9	YBX1	9606.ENSP00000356520	9606.ENSP00000361626	0.457	0.457
DHX9	HNRNPU	9606.ENSP00000356520	9606.ENSP00000491215	0.457	0.457
DNTTIP2	HIST1H4F	9606.ENSP00000411010	9606.ENSP00000244537	0.457	0.457
ELAVL1	HNRNPA1	9606.ENSP00000385269	9606.ENSP00000341826	0.457	0.457
FBL	HIST1H4F	9606.ENSP00000221801	9606.ENSP00000244537	0.457	0.457
G3BP1	TARDBP	9606.ENSP00000377681	9606.ENSP00000240185	0.457	0.457
G3BP1	NUP205	9606.ENSP00000377681	9606.ENSP00000285968	0.457	0.457
G3BP1	HSPA9	9606.ENSP00000377681	9606.ENSP00000297185	0.457	0.457
G3BP1	PABPC1	9606.ENSP00000377681	9606.ENSP00000313007	0.457	0.457
G3BP1	PES1	9606.ENSP00000377681	9606.ENSP00000346725	0.457	0.457
G3BP1	VCP	9606.ENSP00000377681	9606.ENSP00000351777	0.457	0.457
G3BP1	YBX1	9606.ENSP00000377681	9606.ENSP00000361626	0.457	0.457
G3BP1	HNRNPUL1	9606.ENSP00000377681	9606.ENSP00000375863	0.457	0.457
G3BP2	PABPC1	9606.ENSP00000352738	9606.ENSP00000313007	0.457	0.457
G3BP2	PRPF8	9606.ENSP00000352738	9606.ENSP00000460348	0.457	0.457
GAPDH	NPM1	9606.ENSP00000380070	9606.ENSP00000296930	0.457	0.457
GATAD2A	HIST1H4F	9606.ENSP00000384899	9606.ENSP00000244537	0.457	0.457
H1-5	PARP1	9606.ENSP00000330074	9606.ENSP00000355759	0.457	0.457
H2AX	PABPC1	9606.ENSP00000434024	9606.ENSP00000313007	0.457	0.457
H2AX	HNRNPD	9606.ENSP00000434024	9606.ENSP00000313199	0.457	0.457
H2AX	PRKDC	9606.ENSP00000434024	9606.ENSP00000313420	0.457	0.457
H2AX	XRCC6	9606.ENSP00000434024	9606.ENSP00000352257	0.457	0.457
H2AX	ILF2	9606.ENSP00000434024	9606.ENSP00000355011	0.457	0.457
HIST1H4F	SNRPD3	9606.ENSP00000244537	9606.ENSP00000215829	0.457	0.457
HIST1H4F	RTCB	9606.ENSP00000244537	9606.ENSP00000216038	0.457	0.457
HIST1H4F	HNRNPA0	9606.ENSP00000244537	9606.ENSP00000316042	0.457	0.457
HIST1H4F	HNRNPC	9606.ENSP00000244537	9606.ENSP00000451291	0.457	0.457
HIST1H4F	PNKP	9606.ENSP00000244537	9606.ENSP00000323511	0.457	0.457
HIST1H4F	RANBP2	9606.ENSP00000244537	9606.ENSP00000283195	0.457	0.457
HIST1H4F	TMPO	9606.ENSP00000244537	9606.ENSP00000266732	0.457	0.457
HIST1H4F	VIM	9606.ENSP00000244537	9606.ENSP00000446007	0.457	0.457
HIST1H4F	PRKDC	9606.ENSP00000244537	9606.ENSP00000313420	0.457	0.457
HIST1H4F	NOP56	9606.ENSP00000244537	9606.ENSP00000370589	0.457	0.457
HIST1H4F	XRCC6	9606.ENSP00000244537	9606.ENSP00000352257	0.457	0.457
HIST1H4F	NOP58	9606.ENSP00000244537	9606.ENSP00000264279	0.457	0.457
HIST1H4F	PRPF6	9606.ENSP00000244537	9606.ENSP00000266079	0.457	0.457
HIST1H4F	NUP153	9606.ENSP00000244537	9606.ENSP00000444029	0.457	0.457
HIST1H4F	NUMA1	9606.ENSP00000244537	9606.ENSP00000377298	0.457	0.457
HIST1H4F	HNRNPA2B1	9606.ENSP00000244537	9606.ENSP00000346694	0.457	0.457
HIST1H4F	MEN1	9606.ENSP00000244537	9606.ENSP00000337088	0.457	0.457
HIST1H4F	HSPA8	9606.ENSP00000244537	9606.ENSP00000437125	0.457	0.457
HIST1H4F	HNRNPUL1	9606.ENSP00000244537	9606.ENSP00000375863	0.457	0.457
HIST1H4F	HNRNPAB	9606.ENSP00000244537	9606.ENSP00000425031	0.457	0.457
HIST1H4F	KRT18	9606.ENSP00000244537	9606.ENSP00000373489	0.457	0.457
HIST1H4F	RANGAP1	9606.ENSP00000244537	9606.ENSP00000401470	0.457	0.457
HIST1H4F	HNRNPD	9606.ENSP00000244537	9606.ENSP00000313199	0.457	0.457
HIST1H4F	RPA1	9606.ENSP00000244537	9606.ENSP00000254719	0.457	0.457
HIST1H4F	NPM1	9606.ENSP00000244537	9606.ENSP00000296930	0.457	0.457
HNRNPA0	HNRNPH1	9606.ENSP00000316042	9606.ENSP00000349168	0.457	0.457
HNRNPA1	NONO	9606.ENSP00000341826	9606.ENSP00000276079	0.457	0.457
HNRNPA1	HNRNPD	9606.ENSP00000341826	9606.ENSP00000313199	0.457	0.457
HNRNPA1	KHDRBS1	9606.ENSP00000341826	9606.ENSP00000313829	0.457	0.457
HNRNPA1	PPIA	9606.ENSP00000341826	9606.ENSP00000419425	0.457	0.457
HNRNPA1	SFPQ	9606.ENSP00000341826	9606.ENSP00000349748	0.457	0.457
HNRNPA2B1	TARDBP	9606.ENSP00000346694	9606.ENSP00000240185	0.457	0.457
HNRNPA2B1	HNRNPD	9606.ENSP00000346694	9606.ENSP00000313199	0.457	0.457
HNRNPA2B1	YBX1	9606.ENSP00000346694	9606.ENSP00000361626	0.457	0.457
HNRNPA2B1	HNRNPH1	9606.ENSP00000346694	9606.ENSP00000349168	0.457	0.457
HNRNPC	YBX1	9606.ENSP00000451291	9606.ENSP00000361626	0.457	0.457
HNRNPC	ILF3	9606.ENSP00000451291	9606.ENSP00000404121	0.457	0.457
HNRNPD	PABPC1	9606.ENSP00000313199	9606.ENSP00000313007	0.457	0.457
HNRNPD	HNRNPH1	9606.ENSP00000313199	9606.ENSP00000349168	0.457	0.457
HNRNPD	HSPA8	9606.ENSP00000313199	9606.ENSP00000437125	0.457	0.457
HNRNPD	NCL	9606.ENSP00000313199	9606.ENSP00000318195	0.457	0.457
HNRNPH1	HNRNPL	9606.ENSP00000349168	9606.ENSP00000221419	0.457	0.457
HNRNPH1	TARDBP	9606.ENSP00000349168	9606.ENSP00000240185	0.457	0.457
HNRNPH1	HNRNPK	9606.ENSP00000349168	9606.ENSP00000365458	0.457	0.457
HNRNPH1	HNRNPU	9606.ENSP00000349168	9606.ENSP00000491215	0.457	0.457
HNRNPK	HNRNPL	9606.ENSP00000365458	9606.ENSP00000221419	0.457	0.457
HNRNPK	PTBP1	9606.ENSP00000365458	9606.ENSP00000349428	0.457	0.457
HNRNPK	HNRNPU	9606.ENSP00000365458	9606.ENSP00000491215	0.457	0.457
HNRNPL	RALY	9606.ENSP00000221419	9606.ENSP00000246194	0.457	0.457
HNRNPL	HNRNPU	9606.ENSP00000221419	9606.ENSP00000491215	0.457	0.457
HNRNPL	YBX1	9606.ENSP00000221419	9606.ENSP00000361626	0.457	0.457
HNRNPL	PCBP2	9606.ENSP00000221419	9606.ENSP00000352438	0.457	0.457
HNRNPU	NPM1	9606.ENSP00000491215	9606.ENSP00000296930	0.457	0.457
HNRNPU	YBX1	9606.ENSP00000491215	9606.ENSP00000361626	0.457	0.457
HSP90AA1	TARDBP	9606.ENSP00000335153	9606.ENSP00000240185	0.457	0.457
HSP90AB1	PHB	9606.ENSP00000360609	9606.ENSP00000479488	0.457	0.457
HSPA8	VCP	9606.ENSP00000437125	9606.ENSP00000351777	0.457	0.457
ILF2	PRKDC	9606.ENSP00000355011	9606.ENSP00000313420	0.457	0.457
ILF2	YBX1	9606.ENSP00000355011	9606.ENSP00000361626	0.457	0.457
ILF3	PRKDC	9606.ENSP00000404121	9606.ENSP00000313420	0.457	0.457
ILF3	RPL3	9606.ENSP00000404121	9606.ENSP00000346001	0.457	0.457
ILF3	YBX1	9606.ENSP00000404121	9606.ENSP00000361626	0.457	0.457
ILF3	PHB2	9606.ENSP00000404121	9606.ENSP00000441875	0.457	0.457
LMNB1	TMPO	9606.ENSP00000261366	9606.ENSP00000266732	0.457	0.457
MCM5	PHB	9606.ENSP00000216122	9606.ENSP00000479488	0.457	0.457
MCM5	YBX1	9606.ENSP00000216122	9606.ENSP00000361626	0.457	0.457
MCM7	PHB	9606.ENSP00000307288	9606.ENSP00000479488	0.457	0.457
MEN1	WDR5	9606.ENSP00000337088	9606.ENSP00000351446	0.457	0.457
NCL	PA2G4	9606.ENSP00000318195	9606.ENSP00000302886	0.457	0.457
